,Date,Close
5830,2023-01-03,143.15
5829,2022-12-30,146.14
5828,2022-12-29,146.03
5827,2022-12-28,140.36
5826,2022-12-27,141.21
5825,2022-12-23,152.06
5824,2022-12-22,153.39
5823,2022-12-21,165.01
5822,2022-12-20,160.85
5821,2022-12-19,162.54
5820,2022-12-16,165.71
5819,2022-12-15,169.52
5818,2022-12-14,176.74
5817,2022-12-13,180.72
5816,2022-12-12,175.35
5815,2022-12-09,170.01
5814,2022-12-08,171.69
5813,2022-12-07,161.2
5812,2022-12-06,159.87
5811,2022-12-05,166.1
5810,2022-12-02,168.76
5809,2022-12-01,171.35
5808,2022-11-30,169.23
5807,2022-11-29,156.39
5806,2022-11-28,158.27
5805,2022-11-25,162.7
5804,2022-11-23,165.19
5803,2022-11-22,160.38
5802,2022-11-21,153.17
5801,2022-11-18,154.09
5800,2022-11-17,156.77
5799,2022-11-16,159.1
5798,2022-11-15,166.66
5797,2022-11-14,162.95
5796,2022-11-11,163.27
5795,2022-11-10,157.5
5794,2022-11-09,137.76
5793,2022-11-08,146.02
5792,2022-11-07,143.01
5791,2022-11-04,141.56
5790,2022-11-03,134.21
5789,2022-11-02,132.19
5788,2022-11-01,135.43
5787,2022-10-31,134.97
5786,2022-10-28,138.34
5785,2022-10-27,131.76
5784,2022-10-26,128.96
5783,2022-10-25,132.61
5782,2022-10-24,125.99
5781,2022-10-21,124.66
5780,2022-10-20,121.94
5779,2022-10-19,120.51
5778,2022-10-18,119.67
5777,2022-10-17,118.88
5776,2022-10-14,112.27
5775,2022-10-13,119.6
5774,2022-10-12,115.0
5773,2022-10-11,115.86
5772,2022-10-10,116.7
5771,2022-10-07,120.76
5770,2022-10-06,131.3
5769,2022-10-05,132.09
5768,2022-10-04,131.67
5767,2022-10-03,125.12
5766,2022-09-30,121.39
5765,2022-09-29,122.2
5764,2022-09-28,127.36
5763,2022-09-27,124.13
5762,2022-09-26,122.28
5761,2022-09-23,125.16
5760,2022-09-22,125.61
5759,2022-09-21,132.61
5758,2022-09-20,131.76
5757,2022-09-19,133.82
5756,2022-09-16,131.98
5755,2022-09-15,129.29
5754,2022-09-14,131.28
5753,2022-09-13,131.31
5752,2022-09-12,145.05
5751,2022-09-09,143.87
5750,2022-09-08,139.9
5749,2022-09-07,137.14
5748,2022-09-06,134.65
5747,2022-09-02,136.47
5746,2022-09-01,139.37
5745,2022-08-31,150.94
5744,2022-08-30,154.68
5743,2022-08-29,158.01
5742,2022-08-26,162.6
5741,2022-08-25,179.13
5740,2022-08-24,172.22
5739,2022-08-23,171.81
5738,2022-08-22,170.34
5737,2022-08-19,178.49
5736,2022-08-18,187.73
5735,2022-08-17,183.35
5734,2022-08-16,188.79
5733,2022-08-15,190.32
5732,2022-08-12,187.09
5731,2022-08-11,179.42
5730,2022-08-10,180.97
5729,2022-08-09,170.86
5728,2022-08-08,177.93
5727,2022-08-05,189.89
5726,2022-08-04,192.15
5725,2022-08-03,188.93
5724,2022-08-02,185.26
5723,2022-08-01,184.41
5722,2022-07-29,181.63
5721,2022-07-28,179.84
5720,2022-07-27,177.9
5719,2022-07-26,165.33
5718,2022-07-25,170.24
5717,2022-07-22,173.19
5716,2022-07-21,180.5
5715,2022-07-20,178.07
5714,2022-07-19,169.92
5713,2022-07-18,161.01
5712,2022-07-15,157.62
5711,2022-07-14,153.72
5710,2022-07-13,151.64
5709,2022-07-12,150.82
5708,2022-07-11,151.52
5707,2022-07-08,158.38
5706,2022-07-07,158.58
5705,2022-07-06,151.3
5704,2022-07-05,149.64
5703,2022-07-01,145.23
5702,2022-06-30,151.59
5701,2022-06-29,155.42
5700,2022-06-28,159.82
5699,2022-06-27,168.69
5698,2022-06-24,171.26
5697,2022-06-23,162.25
5696,2022-06-22,163.6
5695,2022-06-21,165.66
5694,2022-06-17,158.8
5693,2022-06-16,156.01
5692,2022-06-15,165.27
5691,2022-06-14,158.36
5690,2022-06-13,156.47
5689,2022-06-10,169.74
5688,2022-06-09,180.48
5687,2022-06-08,186.48
5686,2022-06-07,189.26
5685,2022-06-06,187.86
5684,2022-06-03,187.2
5683,2022-06-02,195.92
5682,2022-06-01,183.2
5681,2022-05-31,186.72
5680,2022-05-27,188.11
5679,2022-05-26,178.51
5678,2022-05-25,169.75
5677,2022-05-24,161.54
5676,2022-05-23,168.98
5675,2022-05-20,166.94
5674,2022-05-19,171.24
5673,2022-05-18,169.38
5672,2022-05-17,181.77
5671,2022-05-16,172.64
5670,2022-05-13,177.06
5669,2022-05-12,161.75
5668,2022-05-11,166.3
5667,2022-05-10,175.95
5666,2022-05-09,169.5
5665,2022-05-06,186.75
5664,2022-05-05,188.44
5663,2022-05-04,203.34
5662,2022-05-03,196.02
5661,2022-05-02,195.33
5660,2022-04-29,185.47
5659,2022-04-28,197.82
5658,2022-04-27,184.15
5657,2022-04-26,187.88
5656,2022-04-25,199.02
5655,2022-04-22,195.15
5654,2022-04-21,201.83
5653,2022-04-20,214.82
5652,2022-04-19,221.98
5651,2022-04-18,217.83
5650,2022-04-14,212.58
5649,2022-04-13,222.03
5648,2022-04-12,215.04
5647,2022-04-11,219.17
5646,2022-04-08,231.19
5645,2022-04-07,242.08
5644,2022-04-06,244.07
5643,2022-04-05,259.31
5642,2022-04-04,273.6
5641,2022-04-01,267.12
5640,2022-03-31,272.86
5639,2022-03-30,276.9
5638,2022-03-29,286.56
5637,2022-03-28,282.19
5636,2022-03-25,276.92
5635,2022-03-24,281.5
5634,2022-03-23,256.34
5633,2022-03-22,265.24
5632,2022-03-21,267.34
5631,2022-03-18,264.53
5630,2022-03-17,247.66
5629,2022-03-16,244.96
5628,2022-03-15,229.73
5627,2022-03-14,213.3
5626,2022-03-11,221.0
5625,2022-03-10,226.58
5624,2022-03-09,230.14
5623,2022-03-08,215.14
5622,2022-03-07,213.52
5621,2022-03-04,229.36
5620,2022-03-03,237.14
5619,2022-03-02,242.2
5618,2022-03-01,234.77
5617,2022-02-28,243.85
5616,2022-02-25,241.57
5615,2022-02-24,237.48
5614,2022-02-23,223.87
5613,2022-02-22,233.9
5612,2022-02-18,236.42
5611,2022-02-17,245.07
5610,2022-02-16,265.11
5609,2022-02-15,264.95
5608,2022-02-14,242.67
5607,2022-02-11,239.49
5606,2022-02-10,258.24
5605,2022-02-09,267.05
5604,2022-02-08,251.08
5603,2022-02-07,247.28
5602,2022-02-04,243.19
5601,2022-02-03,239.48
5600,2022-02-02,252.42
5599,2022-02-01,246.38
5598,2022-01-31,244.86
5597,2022-01-28,228.4
5596,2022-01-27,219.44
5595,2022-01-26,227.72
5594,2022-01-25,223.24
5593,2022-01-24,233.72
5592,2022-01-21,233.74
5591,2022-01-20,241.5
5590,2022-01-19,250.67
5589,2022-01-18,259.03
5588,2022-01-14,269.42
5587,2022-01-13,265.75
5586,2022-01-12,279.99
5585,2022-01-11,278.17
5584,2022-01-10,274.0
5583,2022-01-07,272.47
5582,2022-01-06,281.78
5581,2022-01-05,276.04
5580,2022-01-04,292.9
5579,2022-01-03,301.21
5578,2021-12-31,294.11
5577,2021-12-30,295.86
5576,2021-12-29,300.01
5575,2021-12-28,303.22
5574,2021-12-27,309.45
5573,2021-12-23,296.4
5572,2021-12-22,294.0
5571,2021-12-21,290.75
5570,2021-12-20,277.19
5569,2021-12-17,278.01
5568,2021-12-16,283.87
5567,2021-12-15,304.59
5566,2021-12-14,283.37
5565,2021-12-13,281.61
5564,2021-12-10,301.98
5563,2021-12-09,304.9
5562,2021-12-08,318.26
5561,2021-12-07,324.27
5560,2021-12-06,300.37
5559,2021-12-03,306.93
5558,2021-12-02,321.26
5557,2021-12-01,314.35
5556,2021-11-30,326.76
5555,2021-11-29,333.76
5554,2021-11-26,315.03
5553,2021-11-24,326.74
5552,2021-11-23,317.46
5551,2021-11-22,319.56
5550,2021-11-19,329.85
5549,2021-11-18,316.75
5548,2021-11-17,292.61
5547,2021-11-16,302.03
5546,2021-11-15,300.25
5545,2021-11-12,303.9
5544,2021-11-11,303.9
5543,2021-11-10,294.59
5542,2021-11-09,306.57
5541,2021-11-08,308.04
5540,2021-11-05,297.52
5539,2021-11-04,298.01
5538,2021-11-03,265.98
5537,2021-11-02,264.01
5536,2021-11-01,258.27
5535,2021-10-29,255.67
5534,2021-10-28,249.41
5533,2021-10-27,244.51
5532,2021-10-26,247.17
5531,2021-10-25,231.66
5530,2021-10-22,227.26
5529,2021-10-21,226.92
5528,2021-10-20,221.03
5527,2021-10-19,222.9
5526,2021-10-18,222.22
5525,2021-10-15,218.62
5524,2021-10-14,217.46
5523,2021-10-13,209.39
5522,2021-10-12,206.71
5521,2021-10-11,206.95
5520,2021-10-08,208.31
5519,2021-10-07,210.75
5518,2021-10-06,207.0
5517,2021-10-05,204.51
5516,2021-10-04,197.32
5515,2021-10-01,207.42
5514,2021-09-30,207.16
5513,2021-09-29,205.17
5512,2021-09-28,206.99
5511,2021-09-27,216.6
5510,2021-09-24,220.81
5509,2021-09-23,224.82
5508,2021-09-22,219.41
5507,2021-09-21,212.46
5506,2021-09-20,211.13
5505,2021-09-17,219.0
5504,2021-09-16,222.42
5503,2021-09-15,223.41
5502,2021-09-14,222.42
5501,2021-09-13,221.52
5500,2021-09-10,224.78
5499,2021-09-09,221.77
5498,2021-09-08,223.39
5497,2021-09-07,226.62
5496,2021-09-03,228.43
5495,2021-09-02,223.96
5494,2021-09-01,224.41
5493,2021-08-31,223.85
5492,2021-08-30,226.88
5491,2021-08-27,226.36
5490,2021-08-26,220.68
5489,2021-08-25,222.13
5488,2021-08-24,217.93
5487,2021-08-23,219.58
5486,2021-08-20,208.16
5485,2021-08-19,197.98
5484,2021-08-18,190.4
5483,2021-08-17,194.58
5482,2021-08-16,199.5
5481,2021-08-13,201.88
5480,2021-08-12,199.05
5479,2021-08-11,196.99
5478,2021-08-10,199.36
5477,2021-08-09,202.95
5476,2021-08-06,203.66
5475,2021-08-05,206.37
5474,2021-08-04,202.74
5473,2021-08-03,198.15
5472,2021-08-02,197.5
5471,2021-07-30,194.99
5470,2021-07-29,196.62
5469,2021-07-28,195.03
5468,2021-07-27,192.08
5467,2021-07-26,192.94
5466,2021-07-23,195.58
5465,2021-07-22,195.94
5464,2021-07-21,194.1
5463,2021-07-20,186.12
5462,2021-07-19,751.19
5461,2021-07-16,726.44
5460,2021-07-15,758.65
5459,2021-07-14,793.66
5458,2021-07-13,810.0
5457,2021-07-12,820.5
5456,2021-07-09,802.01
5455,2021-07-08,796.11
5454,2021-07-07,814.87
5453,2021-07-06,827.94
5452,2021-07-02,819.48
5451,2021-07-01,808.48
5450,2021-06-30,800.1
5449,2021-06-29,801.07
5448,2021-06-28,799.4
5447,2021-06-25,761.24
5446,2021-06-24,768.22
5445,2021-06-23,762.29
5444,2021-06-22,755.47
5443,2021-06-21,737.09
5442,2021-06-18,745.55
5441,2021-06-17,746.29
5440,2021-06-16,712.41
5439,2021-06-15,711.54
5438,2021-06-14,720.75
5437,2021-06-11,713.01
5436,2021-06-10,697.0
5435,2021-06-09,694.33
5434,2021-06-08,698.28
5433,2021-06-07,704.76
5432,2021-06-04,703.13
5431,2021-06-03,678.79
5430,2021-06-02,671.13
5429,2021-06-01,650.58
5428,2021-05-28,649.78
5427,2021-05-27,619.52
5426,2021-05-26,628.0
5425,2021-05-25,625.91
5424,2021-05-24,624.48
5423,2021-05-21,599.67
5422,2021-05-20,584.5
5421,2021-05-19,562.63
5420,2021-05-18,560.63
5419,2021-05-17,566.62
5418,2021-05-14,569.72
5417,2021-05-13,546.61
5416,2021-05-12,550.34
5415,2021-05-11,572.25
5414,2021-05-10,570.63
5413,2021-05-07,592.49
5412,2021-05-06,580.92
5411,2021-05-05,578.34
5410,2021-05-04,574.05
5409,2021-05-03,593.47
5408,2021-04-30,600.38
5407,2021-04-29,612.99
5406,2021-04-28,611.07
5405,2021-04-27,615.27
5404,2021-04-26,619.12
5403,2021-04-23,610.61
5402,2021-04-22,594.01
5401,2021-04-21,614.42
5400,2021-04-20,606.85
5399,2021-04-19,614.47
5398,2021-04-16,636.5
5397,2021-04-15,645.49
5396,2021-04-14,611.08
5395,2021-04-13,627.18
5394,2021-04-12,608.36
5393,2021-04-09,576.0
5392,2021-04-08,572.68
5391,2021-04-07,565.74
5390,2021-04-06,554.46
5389,2021-04-05,559.5
5388,2021-04-01,552.47
5387,2021-03-31,533.93
5386,2021-03-30,514.87
5385,2021-03-29,517.93
5384,2021-03-26,513.57
5383,2021-03-25,501.41
5382,2021-03-24,505.72
5381,2021-03-23,522.83
5380,2021-03-22,527.45
5379,2021-03-19,513.83
5378,2021-03-18,508.9
5377,2021-03-17,533.65
5376,2021-03-16,531.65
5375,2021-03-15,527.65
5374,2021-03-12,514.24
5373,2021-03-11,519.74
5372,2021-03-10,498.73
5371,2021-03-09,500.81
5370,2021-03-08,463.73
5369,2021-03-05,498.46
5368,2021-03-04,494.81
5367,2021-03-03,512.19
5366,2021-03-02,536.25
5365,2021-03-01,553.67
5364,2021-02-26,548.58
5363,2021-02-25,532.3
5362,2021-02-24,579.96
5361,2021-02-23,565.68
5360,2021-02-22,574.23
5359,2021-02-19,597.06
5358,2021-02-18,593.16
5357,2021-02-17,596.24
5356,2021-02-16,613.21
5355,2021-02-12,598.45
5354,2021-02-11,610.03
5353,2021-02-10,590.57
5352,2021-02-09,570.53
5351,2021-02-08,577.55
5350,2021-02-05,543.64
5349,2021-02-04,546.57
5348,2021-02-03,541.22
5347,2021-02-02,542.27
5346,2021-02-01,529.48
5345,2021-01-29,519.59
5344,2021-01-28,522.04
5343,2021-01-27,516.71
5342,2021-01-26,537.41
5341,2021-01-25,546.13
5340,2021-01-22,548.5
5339,2021-01-21,554.7
5338,2021-01-20,534.63
5337,2021-01-19,521.01
5336,2021-01-15,514.38
5335,2021-01-14,528.01
5334,2021-01-13,541.27
5333,2021-01-12,539.39
5332,2021-01-11,544.86
5331,2021-01-08,531.07
5330,2021-01-07,533.76
5329,2021-01-06,504.58
5328,2021-01-05,536.19
5327,2021-01-04,524.54
5326,2020-12-31,522.2
5325,2020-12-30,525.83
5324,2020-12-29,517.73
5323,2020-12-28,516.0
5322,2020-12-24,519.75
5321,2020-12-23,520.37
5320,2020-12-22,531.13
5319,2020-12-21,533.29
5318,2020-12-18,530.88
5317,2020-12-17,533.65
5316,2020-12-16,529.7
5315,2020-12-15,534.42
5314,2020-12-14,532.35
5313,2020-12-11,520.53
5312,2020-12-10,518.89
5311,2020-12-09,517.23
5310,2020-12-08,534.0
5309,2020-12-07,544.27
5308,2020-12-04,542.33
5307,2020-12-03,535.84
5306,2020-12-02,541.78
5305,2020-12-01,535.6
5304,2020-11-30,536.06
5303,2020-11-27,530.45
5302,2020-11-25,529.39
5301,2020-11-24,518.31
5300,2020-11-23,525.6
5299,2020-11-20,523.51
5298,2020-11-19,537.61
5297,2020-11-18,537.15
5296,2020-11-17,536.89
5295,2020-11-16,540.61
5294,2020-11-13,531.88
5293,2020-11-12,538.27
5292,2020-11-11,536.72
5291,2020-11-10,510.8
5290,2020-11-09,545.23
5289,2020-11-06,582.48
5288,2020-11-05,566.4
5287,2020-11-04,551.77
5286,2020-11-03,520.78
5285,2020-11-02,503.23
5284,2020-10-30,501.36
5283,2020-10-29,520.96
5282,2020-10-28,505.08
5281,2020-10-27,535.87
5280,2020-10-26,525.65
5279,2020-10-23,543.61
5278,2020-10-22,534.44
5277,2020-10-21,540.99
5276,2020-10-20,545.82
5275,2020-10-19,539.91
5274,2020-10-16,552.46
5273,2020-10-15,558.8
5272,2020-10-14,563.81
5271,2020-10-13,569.93
5270,2020-10-12,569.04
5269,2020-10-09,550.51
5268,2020-10-08,553.55
5267,2020-10-07,558.56
5266,2020-10-06,549.46
5265,2020-10-05,545.7
5264,2020-10-02,522.49
5263,2020-10-01,544.58
5262,2020-09-30,541.22
5261,2020-09-29,529.03
5260,2020-09-28,521.4
5259,2020-09-25,514.95
5258,2020-09-24,493.92
5257,2020-09-23,484.95
5256,2020-09-22,505.51
5255,2020-09-21,500.69
5254,2020-09-18,487.57
5253,2020-09-17,498.54
5252,2020-09-16,500.58
5251,2020-09-15,519.64
5250,2020-09-14,514.89
5249,2020-09-11,486.58
5248,2020-09-10,492.47
5247,2020-09-09,508.6
5246,2020-09-08,476.52
5245,2020-09-04,504.9
5244,2020-09-03,520.62
5243,2020-09-02,573.86
5242,2020-09-01,552.84
5241,2020-08-31,534.98
5240,2020-08-28,525.91
5239,2020-08-27,505.13
5238,2020-08-26,510.92
5237,2020-08-25,510.0
5236,2020-08-24,508.81
5235,2020-08-21,507.34
5234,2020-08-20,485.64
5233,2020-08-19,485.54
5232,2020-08-18,490.43
5231,2020-08-17,493.48
5230,2020-08-14,462.56
5229,2020-08-13,457.72
5228,2020-08-12,457.61
5227,2020-08-11,434.0
5226,2020-08-10,446.6
5225,2020-08-07,447.98
5224,2020-08-06,453.42
5223,2020-08-05,451.47
5222,2020-08-04,449.11
5221,2020-08-03,440.41
5220,2020-07-31,424.59
5219,2020-07-30,424.56
5218,2020-07-29,418.62
5217,2020-07-28,408.62
5216,2020-07-27,416.86
5215,2020-07-24,407.78
5214,2020-07-23,405.19
5213,2020-07-22,417.55
5212,2020-07-21,413.14
5211,2020-07-20,420.43
5210,2020-07-17,408.06
5209,2020-07-16,405.39
5208,2020-07-15,409.09
5207,2020-07-14,415.08
5206,2020-07-13,402.09
5205,2020-07-10,419.17
5204,2020-07-09,420.36
5203,2020-07-08,408.64
5202,2020-07-07,394.87
5201,2020-07-06,393.57
5200,2020-07-02,384.49
5199,2020-07-01,381.2
5198,2020-06-30,379.91
5197,2020-06-29,368.0
5196,2020-06-26,366.2
5195,2020-06-25,379.6
5194,2020-06-24,369.42
5193,2020-06-23,378.0
5192,2020-06-22,381.07
5191,2020-06-19,370.45
5190,2020-06-18,368.72
5189,2020-06-17,369.44
5188,2020-06-16,362.74
5187,2020-06-15,366.95
5186,2020-06-12,357.3
5185,2020-06-11,351.85
5184,2020-06-10,374.67
5183,2020-06-09,361.84
5182,2020-06-08,352.2
5181,2020-06-05,356.8
5180,2020-06-04,350.66
5179,2020-06-03,350.78
5178,2020-06-02,353.01
5177,2020-06-01,352.25
5176,2020-05-29,355.02
5175,2020-05-28,339.48
5174,2020-05-27,341.01
5173,2020-05-26,348.71
5172,2020-05-22,361.05
5171,2020-05-21,351.01
5170,2020-05-20,358.8
5169,2020-05-19,352.22
5168,2020-05-18,350.01
5167,2020-05-15,339.63
5166,2020-05-14,321.22
5165,2020-05-13,311.2
5164,2020-05-12,312.1
5163,2020-05-11,322.62
5162,2020-05-08,312.5
5161,2020-05-07,304.87
5160,2020-05-06,297.79
5159,2020-05-05,293.74
5158,2020-05-04,291.29
5157,2020-05-01,282.78
5156,2020-04-30,292.28
5155,2020-04-29,298.46
5154,2020-04-28,291.36
5153,2020-04-27,297.08
5152,2020-04-24,289.59
5151,2020-04-23,284.01
5150,2020-04-22,286.15
5149,2020-04-21,269.51
5148,2020-04-20,287.05
5147,2020-04-17,292.32
5146,2020-04-16,294.7
5145,2020-04-15,280.84
5144,2020-04-14,283.95
5143,2020-04-13,269.85
5142,2020-04-09,262.95
5141,2020-04-08,266.95
5140,2020-04-07,259.03
5139,2020-04-06,268.4
5138,2020-04-03,243.91
5137,2020-04-02,255.47
5136,2020-04-01,243.07
5135,2020-03-31,263.6
5134,2020-03-30,265.59
5133,2020-03-27,252.73
5132,2020-03-26,257.24
5131,2020-03-25,245.62
5130,2020-03-24,249.18
5129,2020-03-23,212.69
5128,2020-03-20,205.75
5127,2020-03-19,212.97
5126,2020-03-18,202.82
5125,2020-03-17,217.27
5124,2020-03-16,196.4
5123,2020-03-13,240.84
5122,2020-03-12,216.31
5121,2020-03-11,246.47
5120,2020-03-10,261.08
5119,2020-03-09,245.44
5118,2020-03-06,266.04
5117,2020-03-05,273.29
5116,2020-03-04,284.51
5115,2020-03-03,265.89
5114,2020-03-02,276.43
5113,2020-02-28,270.07
5112,2020-02-27,252.6
5111,2020-02-26,267.65
5110,2020-02-25,262.05
5109,2020-02-24,273.28
5108,2020-02-21,294.07
5107,2020-02-20,308.7
5106,2020-02-19,314.7
5105,2020-02-18,296.57
5104,2020-02-14,289.79
5103,2020-02-13,270.78
5102,2020-02-12,272.54
5101,2020-02-11,267.89
5100,2020-02-10,262.97
5099,2020-02-07,251.59
5098,2020-02-06,254.25
5097,2020-02-05,250.76
5096,2020-02-04,247.13
5095,2020-02-03,240.33
5094,2020-01-31,236.43
5093,2020-01-30,245.81
5092,2020-01-29,245.54
5091,2020-01-28,247.97
5090,2020-01-27,240.2
5089,2020-01-24,250.48
5088,2020-01-23,252.86
5087,2020-01-22,250.11
5086,2020-01-21,247.94
5085,2020-01-17,249.28
5084,2020-01-16,248.93
5083,2020-01-15,245.57
5082,2020-01-14,247.28
5081,2020-01-13,251.98
5080,2020-01-10,244.32
5079,2020-01-09,243.02
5078,2020-01-08,240.38
5077,2020-01-07,239.93
5076,2020-01-06,237.06
5075,2020-01-03,236.07
5074,2020-01-02,239.91
5073,2019-12-31,235.3
5072,2019-12-30,232.32
5071,2019-12-27,236.87
5070,2019-12-26,239.19
5069,2019-12-24,238.62
5068,2019-12-23,238.82
5067,2019-12-20,239.37
5066,2019-12-19,235.46
5065,2019-12-18,229.51
5064,2019-12-17,228.29
5063,2019-12-16,225.15
5062,2019-12-13,223.99
5061,2019-12-12,224.07
5060,2019-12-11,217.34
5059,2019-12-10,213.98
5058,2019-12-09,212.17
5057,2019-12-06,212.17
5056,2019-12-05,208.74
5055,2019-12-04,209.42
5054,2019-12-03,207.66
5053,2019-12-02,209.25
5052,2019-11-29,216.74
5051,2019-11-27,218.24
5050,2019-11-26,217.0
5049,2019-11-25,221.21
5048,2019-11-22,210.89
5047,2019-11-21,210.18
5046,2019-11-20,211.18
5045,2019-11-19,207.99
5044,2019-11-18,212.28
5043,2019-11-15,204.19
5042,2019-11-14,209.79
5041,2019-11-13,208.57
5040,2019-11-12,209.61
5039,2019-11-11,208.18
5038,2019-11-08,207.78
5037,2019-11-07,208.34
5036,2019-11-06,207.63
5035,2019-11-05,209.61
5034,2019-11-04,210.5
5033,2019-11-01,202.59
5032,2019-10-31,201.02
5031,2019-10-30,203.0
5030,2019-10-29,202.92
5029,2019-10-28,206.79
5028,2019-10-25,204.54
5027,2019-10-24,196.86
5026,2019-10-23,195.09
5025,2019-10-22,195.61
5024,2019-10-21,196.01
5023,2019-10-18,190.49
5022,2019-10-17,194.29
5021,2019-10-16,194.21
5020,2019-10-15,196.37
5019,2019-10-14,186.53
5018,2019-10-11,185.99
5017,2019-10-10,183.03
5016,2019-10-09,180.71
5015,2019-10-08,177.23
5014,2019-10-07,184.33
5013,2019-10-04,181.97
5012,2019-10-03,181.31
5011,2019-10-02,173.04
5010,2019-10-01,174.0
5009,2019-09-30,174.07
5008,2019-09-27,171.76
5007,2019-09-26,177.34
5006,2019-09-25,178.23
5005,2019-09-24,172.53
5004,2019-09-23,174.84
5003,2019-09-20,172.69
5002,2019-09-19,176.94
5001,2019-09-18,179.98
5000,2019-09-17,181.07
4999,2019-09-16,180.21
4998,2019-09-13,181.94
4997,2019-09-12,184.27
4996,2019-09-11,184.33
4995,2019-09-10,183.18
4994,2019-09-09,180.5
4993,2019-09-06,178.65
4992,2019-09-05,179.74
4991,2019-09-04,168.76
4990,2019-09-03,164.17
4989,2019-08-30,167.51
4988,2019-08-29,167.0
