,Date,Close
3033,2022-07-18,721.64
3032,2022-07-15,720.2
3031,2022-07-14,714.94
3030,2022-07-13,711.12
3029,2022-07-12,699.21
3028,2022-07-11,703.03
3027,2022-07-08,752.29
3026,2022-07-07,733.63
3025,2022-07-06,695.2
3024,2022-07-05,699.2
3023,2022-07-01,681.79
3022,2022-06-30,673.42
3021,2022-06-29,685.47
3020,2022-06-28,697.99
3019,2022-06-27,734.76
3018,2022-06-24,737.12
3017,2022-06-23,705.21
3016,2022-06-22,708.26
3015,2022-06-21,711.11
3014,2022-06-17,650.28
3013,2022-06-16,639.3
3012,2022-06-15,699.0
3011,2022-06-14,662.67
3010,2022-06-13,647.21
3009,2022-06-10,696.69
3008,2022-06-09,719.12
3007,2022-06-08,725.6
3006,2022-06-07,716.66
3005,2022-06-06,714.84
3004,2022-06-03,703.55
3003,2022-06-02,775.0
3002,2022-06-01,740.37
3001,2022-05-31,758.26
3000,2022-05-27,759.63
2999,2022-05-26,707.73
2998,2022-05-25,658.8
2997,2022-05-24,628.16
2996,2022-05-23,674.9
2995,2022-05-20,663.9
2994,2022-05-19,709.42
2993,2022-05-18,709.81
2992,2022-05-17,761.61
2991,2022-05-16,724.37
2990,2022-05-13,769.59
2989,2022-05-12,728.0
2988,2022-05-11,734.0
2987,2022-05-10,800.04
2986,2022-05-09,787.11
2985,2022-05-06,865.65
2984,2022-05-05,873.28
2983,2022-05-04,952.62
2982,2022-05-03,909.25
2981,2022-05-02,902.94
2980,2022-04-29,870.76
2979,2022-04-28,877.51
2978,2022-04-27,881.51
2977,2022-04-26,876.42
2976,2022-04-25,998.02
2975,2022-04-22,1005.05
2974,2022-04-21,1008.78
2973,2022-04-20,977.2
2972,2022-04-19,1028.15
2971,2022-04-18,1004.29
2970,2022-04-14,985.0
2969,2022-04-13,1022.37
2968,2022-04-12,986.95
2967,2022-04-11,975.93
2966,2022-04-08,1025.49
2965,2022-04-07,1057.26
2964,2022-04-06,1045.76
2963,2022-04-05,1091.26
2962,2022-04-04,1145.45
2961,2022-04-01,1084.59
2960,2022-03-31,1077.6
2959,2022-03-30,1093.99
2958,2022-03-29,1099.57
2957,2022-03-28,1091.84
2956,2022-03-25,1010.64
2955,2022-03-24,1013.92
2954,2022-03-23,999.11
2953,2022-03-22,993.98
2952,2022-03-21,921.16
2951,2022-03-18,905.39
2950,2022-03-17,871.6
2949,2022-03-16,840.23
2948,2022-03-15,801.89
2947,2022-03-14,766.37
2946,2022-03-11,795.35
2945,2022-03-10,838.3
2944,2022-03-09,858.97
2943,2022-03-08,824.4
2942,2022-03-07,804.58
2941,2022-03-04,838.29
2940,2022-03-03,839.29
2939,2022-03-02,879.89
2938,2022-03-01,864.37
2937,2022-02-28,870.43
2936,2022-02-25,809.87
2935,2022-02-24,800.77
2934,2022-02-23,764.04
2933,2022-02-22,821.53
2932,2022-02-18,856.98
2931,2022-02-17,876.35
2930,2022-02-16,923.39
2929,2022-02-15,922.43
2928,2022-02-14,875.76
2927,2022-02-11,860.0
2926,2022-02-10,904.55
2925,2022-02-09,932.0
2924,2022-02-08,922.0
2923,2022-02-07,907.34
2922,2022-02-04,923.32
2921,2022-02-03,891.14
2920,2022-02-02,905.66
2919,2022-02-01,931.25
2918,2022-01-31,936.72
2917,2022-01-28,846.35
2916,2022-01-27,829.1
2915,2022-01-26,937.41
2914,2022-01-25,918.4
2913,2022-01-24,930.0
2912,2022-01-21,943.9
2911,2022-01-20,996.27
2910,2022-01-19,995.65
2909,2022-01-18,1030.51
2908,2022-01-14,1049.61
2907,2022-01-13,1031.56
2906,2022-01-12,1106.22
2905,2022-01-11,1064.4
2904,2022-01-10,1058.12
2903,2022-01-07,1026.96
2902,2022-01-06,1064.7
2901,2022-01-05,1088.12
2900,2022-01-04,1149.59
2899,2022-01-03,1199.78
2898,2021-12-31,1056.78
2897,2021-12-30,1070.34
2896,2021-12-29,1086.19
2895,2021-12-28,1088.47
2894,2021-12-27,1093.94
2893,2021-12-23,1067.0
2892,2021-12-22,1008.87
2891,2021-12-21,938.53
2890,2021-12-20,899.94
2889,2021-12-17,932.57
2888,2021-12-16,926.92
2887,2021-12-15,975.99
2886,2021-12-14,958.51
2885,2021-12-13,966.41
2884,2021-12-10,1017.03
2883,2021-12-09,1003.8
2882,2021-12-08,1068.96
2881,2021-12-07,1051.75
2880,2021-12-06,1009.01
2879,2021-12-03,1014.97
2878,2021-12-02,1084.6
2877,2021-12-01,1095.0
2876,2021-11-30,1144.76
2875,2021-11-29,1136.99
2874,2021-11-26,1081.92
2873,2021-11-24,1116.0
2872,2021-11-23,1109.03
2871,2021-11-22,1156.87
2870,2021-11-19,1137.06
2869,2021-11-18,1096.38
2868,2021-11-17,1089.01
2867,2021-11-16,1054.73
2866,2021-11-15,1013.39
2865,2021-11-12,1033.42
2864,2021-11-11,1063.51
2863,2021-11-10,1067.95
2862,2021-11-09,1023.5
2861,2021-11-08,1162.94
2860,2021-11-05,1222.09
2859,2021-11-04,1229.91
2858,2021-11-03,1213.86
2857,2021-11-02,1172.0
2856,2021-11-01,1208.59
2855,2021-10-29,1114.0
2854,2021-10-28,1077.04
2853,2021-10-27,1037.86
2852,2021-10-26,1018.43
2851,2021-10-25,1024.86
2850,2021-10-22,909.68
2849,2021-10-21,894.0
2848,2021-10-20,865.8
2847,2021-10-19,864.27
2846,2021-10-18,870.11
2845,2021-10-15,843.03
2844,2021-10-14,818.32
2843,2021-10-13,811.08
2842,2021-10-12,805.72
2841,2021-10-11,791.94
2840,2021-10-08,785.49
2839,2021-10-07,793.61
2838,2021-10-06,782.75
2837,2021-10-05,780.59
2836,2021-10-04,781.53
2835,2021-10-01,775.22
2834,2021-09-30,775.48
2833,2021-09-29,781.31
2832,2021-09-28,777.56
2831,2021-09-27,791.36
2830,2021-09-24,774.39
2829,2021-09-23,753.64
2828,2021-09-22,751.94
2827,2021-09-21,739.38
2826,2021-09-20,730.17
2825,2021-09-17,759.49
2824,2021-09-16,756.99
2823,2021-09-15,755.83
2822,2021-09-14,744.49
2821,2021-09-13,743.0
2820,2021-09-10,736.27
2819,2021-09-09,754.86
2818,2021-09-08,753.87
2817,2021-09-07,752.92
2816,2021-09-03,733.57
2815,2021-09-02,732.39
2814,2021-09-01,734.09
2813,2021-08-31,735.72
2812,2021-08-30,730.91
2811,2021-08-27,711.92
2810,2021-08-26,701.16
2809,2021-08-25,711.2
2808,2021-08-24,708.49
2807,2021-08-23,706.3
2806,2021-08-20,680.26
2805,2021-08-19,673.47
2804,2021-08-18,688.99
2803,2021-08-17,665.71
2802,2021-08-16,686.17
2801,2021-08-13,717.17
2800,2021-08-12,722.25
2799,2021-08-11,707.82
2798,2021-08-10,709.99
2797,2021-08-09,713.76
2796,2021-08-06,699.1
2795,2021-08-05,714.63
2794,2021-08-04,710.92
2793,2021-08-03,709.74
2792,2021-08-02,709.67
2791,2021-07-30,687.2
2790,2021-07-29,677.35
2789,2021-07-28,646.98
2788,2021-07-27,644.78
2787,2021-07-26,657.62
2786,2021-07-23,643.38
2785,2021-07-22,649.26
2784,2021-07-21,655.29
2783,2021-07-20,660.5
2782,2021-07-19,646.22
2781,2021-07-16,644.22
2780,2021-07-15,650.6
2779,2021-07-14,653.38
2778,2021-07-13,668.54
2777,2021-07-12,685.7
2776,2021-07-09,656.95
2775,2021-07-08,652.81
2774,2021-07-07,644.65
2773,2021-07-06,659.58
2772,2021-07-02,678.9
2771,2021-07-01,677.92
2770,2021-06-30,679.7
2769,2021-06-29,680.76
2768,2021-06-28,688.72
2767,2021-06-25,671.87
2766,2021-06-24,679.82
2765,2021-06-23,656.57
2764,2021-06-22,623.71
2763,2021-06-21,620.83
2762,2021-06-18,623.31
2761,2021-06-17,616.6
2760,2021-06-16,604.87
2759,2021-06-15,599.36
2758,2021-06-14,617.69
2757,2021-06-11,609.89
2756,2021-06-10,610.12
2755,2021-06-09,598.78
2754,2021-06-08,603.59
2753,2021-06-07,605.13
2752,2021-06-04,599.05
2751,2021-06-03,572.84
2750,2021-06-02,605.12
2749,2021-06-01,623.9
2748,2021-05-28,625.22
2747,2021-05-27,630.85
2746,2021-05-26,619.13
2745,2021-05-25,604.69
2744,2021-05-24,606.44
2743,2021-05-21,580.88
2742,2021-05-20,586.78
2741,2021-05-19,563.46
2740,2021-05-18,577.87
2739,2021-05-17,576.83
2738,2021-05-14,589.74
2737,2021-05-13,571.69
2736,2021-05-12,589.89
2735,2021-05-11,617.2
2734,2021-05-10,629.04
2733,2021-05-07,672.37
2732,2021-05-06,663.54
2731,2021-05-05,670.94
2730,2021-05-04,673.6
2729,2021-05-03,684.9
2728,2021-04-30,709.44
2727,2021-04-29,677.0
2726,2021-04-28,694.4
2725,2021-04-27,704.74
2724,2021-04-26,738.2
2723,2021-04-23,729.4
2722,2021-04-22,719.69
2721,2021-04-21,744.12
2720,2021-04-20,718.99
2719,2021-04-19,714.63
2718,2021-04-16,739.78
2717,2021-04-15,738.85
2716,2021-04-14,732.23
2715,2021-04-13,762.32
2714,2021-04-12,701.98
2713,2021-04-09,677.02
2712,2021-04-08,683.8
2711,2021-04-07,670.97
2710,2021-04-06,691.62
2709,2021-04-05,691.05
2708,2021-04-01,661.75
2707,2021-03-31,667.93
2706,2021-03-30,635.62
2705,2021-03-29,611.29
2704,2021-03-26,618.71
2703,2021-03-25,640.39
2702,2021-03-24,630.27
2701,2021-03-23,662.16
2700,2021-03-22,670.0
2699,2021-03-19,654.87
2698,2021-03-18,653.16
2697,2021-03-17,701.81
2696,2021-03-16,676.88
2695,2021-03-15,707.94
2694,2021-03-12,693.73
2693,2021-03-11,699.6
2692,2021-03-10,668.06
2691,2021-03-09,673.58
2690,2021-03-08,563.0
2689,2021-03-05,597.95
2688,2021-03-04,621.44
2687,2021-03-03,653.2
2686,2021-03-02,686.44
2685,2021-03-01,718.43
2684,2021-02-26,675.5
2683,2021-02-25,682.22
2682,2021-02-24,742.02
2681,2021-02-23,698.84
2680,2021-02-22,714.5
2679,2021-02-19,781.3
2678,2021-02-18,787.38
2677,2021-02-17,798.15
2676,2021-02-16,796.22
2675,2021-02-12,816.12
2674,2021-02-11,811.66
2673,2021-02-10,804.82
2672,2021-02-09,849.46
2671,2021-02-08,863.42
2670,2021-02-05,852.23
2669,2021-02-04,849.99
2668,2021-02-03,854.69
2667,2021-02-02,872.79
2666,2021-02-01,839.81
2665,2021-01-29,793.53
2664,2021-01-28,835.43
2663,2021-01-27,864.16
2662,2021-01-26,883.09
2661,2021-01-25,880.8
2660,2021-01-22,846.64
2659,2021-01-21,844.99
2658,2021-01-20,850.45
2657,2021-01-19,844.55
2656,2021-01-15,826.16
2655,2021-01-14,845.0
2654,2021-01-13,854.41
2653,2021-01-12,849.44
2652,2021-01-11,811.19
2651,2021-01-08,880.02
2650,2021-01-07,816.04
2649,2021-01-06,755.98
2648,2021-01-05,735.11
2647,2021-01-04,729.77
2646,2020-12-31,705.67
2645,2020-12-30,694.78
2644,2020-12-29,665.99
2643,2020-12-28,663.69
2642,2020-12-24,661.77
2641,2020-12-23,645.98
2640,2020-12-22,640.34
2639,2020-12-21,649.86
2638,2020-12-18,695.0
2637,2020-12-17,655.9
2636,2020-12-16,622.77
2635,2020-12-15,633.25
2634,2020-12-14,639.83
2633,2020-12-11,609.99
2632,2020-12-10,627.07
2631,2020-12-09,604.48
2630,2020-12-08,649.88
2629,2020-12-07,641.76
2628,2020-12-04,599.04
2627,2020-12-03,593.38
2626,2020-12-02,568.82
2625,2020-12-01,584.76
2624,2020-11-30,567.6
2623,2020-11-27,585.76
2622,2020-11-25,574.0
2621,2020-11-24,555.38
2620,2020-11-23,521.85
2619,2020-11-20,489.61
2618,2020-11-19,499.27
2617,2020-11-18,486.64
2616,2020-11-17,441.61
2615,2020-11-16,408.09
2614,2020-11-13,408.5
2613,2020-11-12,411.76
2612,2020-11-11,417.13
2611,2020-11-10,410.36
2610,2020-11-09,421.26
2609,2020-11-06,429.95
2608,2020-11-05,438.09
2607,2020-11-04,420.98
2606,2020-11-03,423.9
2605,2020-11-02,400.51
2604,2020-10-30,388.04
2603,2020-10-29,410.83
2602,2020-10-28,406.02
2601,2020-10-27,424.68
2600,2020-10-26,420.28
2599,2020-10-23,420.63
2598,2020-10-22,425.79
2597,2020-10-21,422.64
2596,2020-10-20,421.94
2595,2020-10-19,430.83
2594,2020-10-16,439.67
2593,2020-10-15,448.88
2592,2020-10-14,461.3
2591,2020-10-13,446.65
2590,2020-10-12,442.3
2589,2020-10-09,434.0
2588,2020-10-08,425.92
2587,2020-10-07,425.3
2586,2020-10-06,413.98
2585,2020-10-05,425.68
2584,2020-10-02,415.09
2583,2020-10-01,448.16
2582,2020-09-30,429.01
2581,2020-09-29,419.07
2580,2020-09-28,421.2
2579,2020-09-25,407.34
2578,2020-09-24,387.79
2577,2020-09-23,380.36
2576,2020-09-22,424.23
2575,2020-09-21,449.39
2574,2020-09-18,442.15
2573,2020-09-17,423.43
2572,2020-09-16,441.76
2571,2020-09-15,449.76
2570,2020-09-14,419.62
2569,2020-09-11,372.72
2568,2020-09-10,371.34
2567,2020-09-09,366.28
2566,2020-09-08,330.21
2565,2020-09-04,418.32
2564,2020-09-03,407.0
2563,2020-09-02,447.37
2562,2020-09-01,475.05
2561,2020-08-31,498.32
2560,2020-08-28,2213.4
2559,2020-08-27,2238.75
2558,2020-08-26,2153.17
2557,2020-08-25,2023.34
2556,2020-08-24,2014.2
2555,2020-08-21,2049.98
2554,2020-08-20,2001.83
2553,2020-08-19,1878.53
2552,2020-08-18,1887.09
2551,2020-08-17,1835.64
2550,2020-08-14,1650.71
2549,2020-08-13,1621.0
2548,2020-08-12,1554.76
2547,2020-08-11,1374.39
2546,2020-08-10,1418.57
2545,2020-08-07,1452.71
2544,2020-08-06,1489.58
2543,2020-08-05,1485.02
2542,2020-08-04,1487.0
2541,2020-08-03,1485.0
2540,2020-07-31,1430.76
2539,2020-07-30,1487.49
2538,2020-07-29,1499.11
2537,2020-07-28,1476.49
2536,2020-07-27,1539.6
2535,2020-07-24,1417.0
2534,2020-07-23,1513.07
2533,2020-07-22,1592.33
2532,2020-07-21,1568.36
2531,2020-07-20,1643.0
2530,2020-07-17,1500.84
2529,2020-07-16,1500.64
2528,2020-07-15,1546.01
2527,2020-07-14,1516.8
2526,2020-07-13,1497.06
2525,2020-07-10,1544.65
2524,2020-07-09,1394.28
2523,2020-07-08,1365.88
2522,2020-07-07,1389.86
2521,2020-07-06,1371.58
2520,2020-07-02,1208.66
2519,2020-07-01,1119.63
2518,2020-06-30,1079.81
2517,2020-06-29,1009.35
2516,2020-06-26,959.74
2515,2020-06-25,985.98
2514,2020-06-24,960.85
2513,2020-06-23,1001.78
2512,2020-06-22,994.32
2511,2020-06-19,1000.9
2510,2020-06-18,1003.96
2509,2020-06-17,991.79
2508,2020-06-16,982.13
2507,2020-06-15,990.9
2506,2020-06-12,935.28
2505,2020-06-11,972.84
2504,2020-06-10,1025.05
2503,2020-06-09,940.67
2502,2020-06-08,949.92
2501,2020-06-05,885.66
2500,2020-06-04,864.38
2499,2020-06-03,882.96
2498,2020-06-02,881.56
2497,2020-06-01,898.1
2496,2020-05-29,835.0
2495,2020-05-28,805.81
2494,2020-05-27,820.23
2493,2020-05-26,818.87
2492,2020-05-22,816.88
2491,2020-05-21,827.6
2490,2020-05-20,815.56
2489,2020-05-19,808.01
2488,2020-05-18,813.63
2487,2020-05-15,799.17
2486,2020-05-14,803.33
2485,2020-05-13,790.96
2484,2020-05-12,809.41
2483,2020-05-11,811.29
2482,2020-05-08,819.42
2481,2020-05-07,780.04
2480,2020-05-06,782.58
2479,2020-05-05,768.21
2478,2020-05-04,761.19
2477,2020-05-01,701.32
2476,2020-04-30,781.88
2475,2020-04-29,800.51
2474,2020-04-28,769.12
2473,2020-04-27,798.75
2472,2020-04-24,725.15
2471,2020-04-23,705.63
2470,2020-04-22,732.11
2469,2020-04-21,686.72
2468,2020-04-20,746.36
2467,2020-04-17,753.89
2466,2020-04-16,745.21
2465,2020-04-15,729.83
2464,2020-04-14,709.89
2463,2020-04-13,650.95
2462,2020-04-09,573.0
2461,2020-04-08,548.84
2460,2020-04-07,545.45
2459,2020-04-06,516.24
2458,2020-04-03,480.01
2457,2020-04-02,454.47
2456,2020-04-01,481.56
2455,2020-03-31,524.0
2454,2020-03-30,502.13
2453,2020-03-27,514.36
2452,2020-03-26,528.16
2451,2020-03-25,539.25
2450,2020-03-24,505.0
2449,2020-03-23,434.29
2448,2020-03-20,427.53
2447,2020-03-19,427.64
2446,2020-03-18,361.22
2445,2020-03-17,430.2
2444,2020-03-16,445.07
2443,2020-03-13,546.62
2442,2020-03-12,560.55
2441,2020-03-11,634.23
2440,2020-03-10,645.33
2439,2020-03-09,608.0
2438,2020-03-06,703.48
2437,2020-03-05,724.54
2436,2020-03-04,749.5
2435,2020-03-03,745.51
2434,2020-03-02,743.62
2433,2020-02-28,667.99
2432,2020-02-27,679.0
2431,2020-02-26,778.8
2430,2020-02-25,799.91
2429,2020-02-24,833.79
2428,2020-02-21,901.0
2427,2020-02-20,899.41
2426,2020-02-19,917.42
2425,2020-02-18,858.4
2424,2020-02-14,800.03
2423,2020-02-13,804.0
2422,2020-02-12,767.29
2421,2020-02-11,774.38
2420,2020-02-10,771.28
2419,2020-02-07,748.07
2418,2020-02-06,748.96
2417,2020-02-05,734.7
2416,2020-02-04,887.06
2415,2020-02-03,780.0
2414,2020-01-31,650.57
2413,2020-01-30,640.81
2412,2020-01-29,580.99
2411,2020-01-28,566.9
2410,2020-01-27,558.02
2409,2020-01-24,564.82
2408,2020-01-23,572.2
2407,2020-01-22,569.56
2406,2020-01-21,547.2
2405,2020-01-17,510.5
2404,2020-01-16,513.49
2403,2020-01-15,518.5
2402,2020-01-14,537.92
2401,2020-01-13,524.86
2400,2020-01-10,478.15
2399,2020-01-09,481.34
2398,2020-01-08,492.14
2397,2020-01-07,469.06
2396,2020-01-06,451.54
2395,2020-01-03,443.01
2394,2020-01-02,430.26
2393,2019-12-31,418.33
2392,2019-12-30,414.7
2391,2019-12-27,430.38
2390,2019-12-26,430.94
2389,2019-12-24,425.25
2388,2019-12-23,419.22
2387,2019-12-20,405.59
2386,2019-12-19,404.04
2385,2019-12-18,393.15
2384,2019-12-17,378.99
2383,2019-12-16,381.5
2382,2019-12-13,358.39
2381,2019-12-12,359.68
2380,2019-12-11,352.7
2379,2019-12-10,348.84
2378,2019-12-09,339.53
2377,2019-12-06,335.89
2376,2019-12-05,330.37
2375,2019-12-04,333.03
2374,2019-12-03,336.2
2373,2019-12-02,334.87
2372,2019-11-29,329.94
2371,2019-11-27,331.29
2370,2019-11-26,328.92
2369,2019-11-25,336.34
2368,2019-11-22,333.04
2367,2019-11-21,354.83
2366,2019-11-20,352.22
2365,2019-11-19,359.52
2364,2019-11-18,349.99
2363,2019-11-15,352.17
2362,2019-11-14,349.35
2361,2019-11-13,346.11
2360,2019-11-12,349.93
2359,2019-11-11,345.09
2358,2019-11-08,337.14
2357,2019-11-07,335.54
2356,2019-11-06,326.58
2355,2019-11-05,317.22
2354,2019-11-04,317.47
2353,2019-11-01,313.31
2352,2019-10-31,314.92
2351,2019-10-30,315.01
2350,2019-10-29,316.22
2349,2019-10-28,327.71
2348,2019-10-25,328.13
2347,2019-10-24,299.68
2346,2019-10-23,254.68
2345,2019-10-22,255.58
2344,2019-10-21,253.5
2343,2019-10-18,256.95
2342,2019-10-17,261.97
2341,2019-10-16,259.75
2340,2019-10-15,257.89
2339,2019-10-14,256.96
2338,2019-10-11,247.89
2337,2019-10-10,244.74
2336,2019-10-09,244.53
2335,2019-10-08,240.05
2334,2019-10-07,237.72
2333,2019-10-04,231.43
2332,2019-10-03,233.03
2331,2019-10-02,243.13
2330,2019-10-01,244.69
2329,2019-09-30,240.87
2328,2019-09-27,242.13
2327,2019-09-26,242.56
2326,2019-09-25,228.7
2325,2019-09-24,223.21
2324,2019-09-23,241.23
2323,2019-09-20,240.62
2322,2019-09-19,246.6
2321,2019-09-18,243.49
2320,2019-09-17,244.79
2319,2019-09-16,242.81
2318,2019-09-13,245.2
2317,2019-09-12,245.87
2316,2019-09-11,247.1
2315,2019-09-10,235.54
2314,2019-09-09,231.79
2313,2019-09-06,227.45
2312,2019-09-05,229.58
2311,2019-09-04,220.68
2310,2019-09-03,225.01
2309,2019-08-30,225.61
2308,2019-08-29,221.71
2307,2019-08-28,215.59
2306,2019-08-27,214.08
2305,2019-08-26,215.0
2304,2019-08-23,211.4
2303,2019-08-22,222.15
2302,2019-08-21,220.83
2301,2019-08-20,225.86
2300,2019-08-19,226.83
2299,2019-08-16,219.94
2298,2019-08-15,215.64
2297,2019-08-14,219.62
2296,2019-08-13,235.0
2295,2019-08-12,229.01
2294,2019-08-09,235.01
2293,2019-08-08,238.3
2292,2019-08-07,233.42
2291,2019-08-06,230.75
2290,2019-08-05,228.32
2289,2019-08-02,234.34
2288,2019-08-01,233.85
2287,2019-07-31,241.61
2286,2019-07-30,242.26
2285,2019-07-29,235.77
2284,2019-07-26,228.04
2283,2019-07-25,228.82
2282,2019-07-24,264.88
2281,2019-07-23,260.17
2280,2019-07-22,255.68
2279,2019-07-19,258.18
2278,2019-07-18,253.54
2277,2019-07-17,254.86
2276,2019-07-16,252.38
2275,2019-07-15,253.5
2274,2019-07-12,245.08
2273,2019-07-11,238.6
2272,2019-07-10,238.92
2271,2019-07-09,230.06
2270,2019-07-08,230.34
2269,2019-07-05,233.1
2268,2019-07-03,234.9
2267,2019-07-02,224.55
2266,2019-07-01,227.17
2265,2019-06-28,223.46
2264,2019-06-27,222.84
2263,2019-06-26,219.27
2262,2019-06-25,219.76
2261,2019-06-24,223.64
2260,2019-06-21,221.86
2259,2019-06-20,219.62
2258,2019-06-19,226.43
2257,2019-06-18,224.74
2256,2019-06-17,225.03
2255,2019-06-14,214.92
2254,2019-06-13,213.91
2253,2019-06-12,209.26
2252,2019-06-11,217.1
2251,2019-06-10,212.88
2250,2019-06-07,204.5
2249,2019-06-06,205.95
2248,2019-06-05,196.59
2247,2019-06-04,193.6
2246,2019-06-03,178.97
2245,2019-05-31,185.16
2244,2019-05-30,188.22
2243,2019-05-29,189.86
2242,2019-05-28,188.7
2241,2019-05-24,190.63
2240,2019-05-23,195.49
2239,2019-05-22,192.73
2238,2019-05-21,205.08
2237,2019-05-20,205.36
2236,2019-05-17,211.03
2235,2019-05-16,228.33
2234,2019-05-15,231.95
2233,2019-05-14,232.31
2232,2019-05-13,227.01
2231,2019-05-10,239.52
2230,2019-05-09,241.98
2229,2019-05-08,244.84
2228,2019-05-07,247.06
2227,2019-05-06,255.34
2226,2019-05-03,255.03
2225,2019-05-02,244.1
2224,2019-05-01,234.01
2223,2019-04-30,238.69
2222,2019-04-29,241.47
2221,2019-04-26,235.14
2220,2019-04-25,247.63
2219,2019-04-24,258.66
2218,2019-04-23,263.9
2217,2019-04-22,262.75
2216,2019-04-18,273.26
2215,2019-04-17,271.23
2214,2019-04-16,273.36
2213,2019-04-15,266.38
2212,2019-04-12,267.7
2211,2019-04-11,268.42
2210,2019-04-10,276.06
2209,2019-04-09,272.31
2208,2019-04-08,273.2
2207,2019-04-05,274.96
2206,2019-04-04,267.78
2205,2019-04-03,291.81
2204,2019-04-02,285.88
2203,2019-04-01,289.18
2202,2019-03-29,279.86
2201,2019-03-28,278.62
2200,2019-03-27,274.83
2199,2019-03-26,267.77
2198,2019-03-25,260.42
2197,2019-03-22,264.53
2196,2019-03-21,274.02
2195,2019-03-20,273.6
2194,2019-03-19,267.47
2193,2019-03-18,269.49
2192,2019-03-15,275.43
2191,2019-03-14,289.96
2190,2019-03-13,288.96
2189,2019-03-12,283.36
2188,2019-03-11,290.92
2187,2019-03-08,284.14
2186,2019-03-07,276.59
2185,2019-03-06,276.24
2184,2019-03-05,276.54
2183,2019-03-04,285.36
2182,2019-03-01,294.79
2181,2019-02-28,319.88
2180,2019-02-27,314.74
2179,2019-02-26,297.86
2178,2019-02-25,298.77
2177,2019-02-22,294.71
2176,2019-02-21,291.23
2175,2019-02-20,302.56
2174,2019-02-19,305.64
2173,2019-02-15,307.88
2172,2019-02-14,303.77
2171,2019-02-13,308.17
2170,2019-02-12,311.81
2169,2019-02-11,312.84
2168,2019-02-08,305.8
2167,2019-02-07,307.51
2166,2019-02-06,317.22
2165,2019-02-05,321.35
2164,2019-02-04,312.89
2163,2019-02-01,312.21
2162,2019-01-31,307.02
2161,2019-01-30,308.77
2160,2019-01-29,297.46
2159,2019-01-28,296.38
2158,2019-01-25,297.04
2157,2019-01-24,291.51
2156,2019-01-23,287.59
2155,2019-01-22,298.92
2154,2019-01-18,302.26
2153,2019-01-17,347.31
2152,2019-01-16,346.05
2151,2019-01-15,344.43
2150,2019-01-14,334.4
2149,2019-01-11,347.26
2148,2019-01-10,344.97
2147,2019-01-09,338.53
2146,2019-01-08,335.35
2145,2019-01-07,334.96
2144,2019-01-04,317.69
2143,2019-01-03,300.36
2142,2019-01-02,310.12
2141,2018-12-31,332.8
2140,2018-12-28,333.87
2139,2018-12-27,316.13
2138,2018-12-26,326.09
2137,2018-12-24,295.39
2136,2018-12-21,319.77
2135,2018-12-20,315.38
2134,2018-12-19,332.97
2133,2018-12-18,337.03
2132,2018-12-17,348.42
2131,2018-12-14,365.71
2130,2018-12-13,376.79
2129,2018-12-12,366.6
2128,2018-12-11,366.76
2127,2018-12-10,365.15
2126,2018-12-07,357.97
2125,2018-12-06,363.06
2124,2018-12-04,359.7
2123,2018-12-03,358.49
2122,2018-11-30,350.48
2121,2018-11-29,341.17
2120,2018-11-28,347.87
2119,2018-11-27,343.92
2118,2018-11-26,346.0
2117,2018-11-23,325.83
2116,2018-11-21,338.19
2115,2018-11-20,347.49
2114,2018-11-19,353.47
2113,2018-11-16,354.31
2112,2018-11-15,348.44
2111,2018-11-14,344.0
2110,2018-11-13,338.73
2109,2018-11-12,331.28
2108,2018-11-09,350.51
2107,2018-11-08,351.4
2106,2018-11-07,348.16
2105,2018-11-06,341.06
2104,2018-11-05,341.4
2103,2018-11-02,346.41
2102,2018-11-01,344.28
2101,2018-10-31,337.32
2100,2018-10-30,329.9
2099,2018-10-29,334.85
2098,2018-10-26,330.9
2097,2018-10-25,314.86
2096,2018-10-24,288.5
2095,2018-10-23,294.14
2094,2018-10-22,260.95
2093,2018-10-19,260.0
2092,2018-10-18,263.91
2091,2018-10-17,271.78
2090,2018-10-16,276.59
2089,2018-10-15,259.59
2088,2018-10-12,258.78
2087,2018-10-11,252.23
2086,2018-10-10,256.88
2085,2018-10-09,262.8
2084,2018-10-08,250.56
2083,2018-10-05,261.95
2082,2018-10-04,281.83
2081,2018-10-03,294.8
2080,2018-10-02,301.02
2079,2018-10-01,310.7
2078,2018-09-28,264.77
2077,2018-09-27,307.52
2076,2018-09-26,309.58
2075,2018-09-25,300.99
2074,2018-09-24,299.68
2073,2018-09-21,299.1
2072,2018-09-20,298.33
2071,2018-09-19,299.02
2070,2018-09-18,284.96
2069,2018-09-17,294.84
2068,2018-09-14,295.2
2067,2018-09-13,289.46
2066,2018-09-12,290.54
2065,2018-09-11,279.44
2064,2018-09-10,285.5
2063,2018-09-07,263.24
2062,2018-09-06,280.95
2061,2018-09-05,280.74
2060,2018-09-04,288.95
2059,2018-08-31,301.66
2058,2018-08-30,303.15
2057,2018-08-29,305.01
2056,2018-08-28,311.86
2055,2018-08-27,319.27
2054,2018-08-24,322.82
2053,2018-08-23,320.1
2052,2018-08-22,321.64
2051,2018-08-21,321.9
2050,2018-08-20,308.44
2049,2018-08-17,305.5
2048,2018-08-16,335.45
2047,2018-08-15,338.69
2046,2018-08-14,347.64
2045,2018-08-13,356.41
2044,2018-08-10,355.49
2043,2018-08-09,352.45
